id_lpse;nama_lpse;url;versi;id_repo;lengkap;status;id_wilayah;kategori
107;LPSE Kabupaten Muara Enim;https://lpse.muaraenimkab.go.id/eproc4;4.5u20220708;107;0;1;;4
269;LPSE Kabupaten Muaro Jambi;http://lpse.muarojambikab.go.id/eproc4;4.5u20220121;269;1;1;;4
348;LPSE Kabupaten Muko Muko;https://lpse.mukomukokab.go.id/eproc4;4.5u20220602;348;1;1;;4
441;LPSE Kabupaten Muna;http://lpse.munakab.go.id/eproc4;4.4u20211211;441;1;1;;4
1031;LPSE Kabupaten Muna Barat;https://lpse.munabaratkab.go.id/eproc4;4.5u20220705;689;1;1;;4
510;LPSE Kabupaten Murung Raya;http://lpse.murungrayakab.go.id/eproc4;4.5u20220801;510;1;1;;4
168;LPSE Kabupaten Musi Banyuasin;https://lpse.mubakab.go.id/eproc4;4.5u20220801;168;1;1;;4
311;LPSE Kabupaten Musi Rawas;http://lpse.musirawaskab.go.id/eproc4;4.5u20220801;311;1;1;;4
675;LPSE Kabupaten Musi Rawas Utara;http://lpse.muratarakab.go.id/eproc4;4.5u20220613;675;1;1;;4
725;LPSE Kabupaten Nabire;http://lpse.nabirekab.go.id/eproc4;4.5u20220708;725;1;1;;4
548;LPSE Kabupaten Nagan Raya;https://lpse.naganrayakab.go.id/eproc4;4.5u20220520;548;1;1;;4
666;LPSE Kabupaten Nagekeo;http://36.89.112.35/eproc4;4.5u20220719;666;1;1;;4
355;LPSE Kabupaten Natuna;https://lpse.natunakab.go.id/eproc4;4.5u20220705;355;1;1;;4
1055;LPSE Kabupaten NDuga;http://lpse.ndugakab.go.id/eproc4;4.5u20220609;783;1;1;;4
310;LPSE Kabupaten Ngada;http://lpse.ngadakab.go.id/eproc4;4.5u20220609;310;1;1;;4
152;LPSE Kabupaten Nganjuk;http://lpse.nganjukkab.go.id/eproc4;4.5u20220801;152;1;1;;4
78;LPSE Kabupaten Ngawi;https://lpse.ngawikab.go.id/eproc4;4.4u20220601;78;1;1;;4
593;LPSE Kabupaten Nias;http://lpse.niaskab.go.id/eproc4;4.5u20220620;593;1;1;;4
669;LPSE Kabupaten Nias Barat;http://lpse.niasbaratkab.go.id/eproc4;4.4u20220310;669;1;1;;4
567;LPSE Kabupaten Nias Selatan;https://lpse.niasselatankab.go.id/eproc4;4.5u20220721;567;1;1;;4
642;LPSE Kabupaten Nias Utara;http://lpse.niasutarakab.go.id/eproc4;4.5u20220715;642;1;1;;4
338;LPSE Kabupaten Nunukan;http://lpse.nunukankab.go.id/eproc4;4.5u20220804;338;1;1;;4
357;LPSE Kabupaten Ogan Ilir;http://lpse.oganilirkab.go.id/eproc4;4.4u20220601;357;1;1;;4
156;LPSE Kabupaten Ogan Komering Ilir;http://lpse.kaboki.go.id/eproc4;4.5u20220705;156;1;1;;4
401;LPSE Kabupaten Ogan Komering Ulu;http://lpse.okukab.go.id/eproc4;4.5u20220509;401;1;1;;4
343;LPSE Kabupaten Ogan Komering Ulu Selatan;http://lpse.okuselatankab.go.id/eproc4;4.5u20220715;343;1;1;;4
447;LPSE Kabupaten Ogan Komering Ulu Timur;http://lpse.okutimurkab.go.id/eproc4;4.5u20220715;447;1;1;;4
58;LPSE Kabupaten Pacitan;https://lpse.pacitankab.go.id/eproc4;4.4u20220420;58;1;1;;4
668;LPSE Kabupaten Padang Lawas;http://lpse.padanglawaskab.go.id/eproc4;4.5u20220801;668;1;1;;4
471;LPSE Kabupaten Padang Lawas Utara;http://lpse.padanglawasutarakab.go.id/eproc4;4.5u20220602;471;1;1;;4
717;LPSE Kabupaten Padang Pariaman;http://lpse.padangpariamankab.go.id/eproc4;4.5u20220721;717;1;1;;4
634;LPSE Kabupaten Pakpak Bharat;http://lpse.pakpakbharatkab.go.id/eproc4;4.5u20220310;634;1;1;;4
453;LPSE Kabupaten Pamekasan;https://lpse.pamekasankab.go.id/eproc4;4.4u20220601;453;1;1;;4
470;LPSE Kabupaten Pandeglang;http://lpse.pandeglangkab.go.id/eproc4;4.5u20220509;470;1;1;;4
1052;LPSE Kabupaten Pangandaran;https://lpse.jabarprov.go.id/eproc4;4.5u20220721;14;1;1;;4
509;LPSE Kabupaten Pangkajene dan Kepulauan;http://lpse.pangkepkab.go.id/eproc4;4.5u20220623;509;1;1;;4
149;LPSE Kabupaten Parigi Moutong;http://lpse.parigimoutongkab.go.id/eproc4;4.5u20220721;149;1;1;;4
223;LPSE Kabupaten Pasaman;http://lpse.pasamankab.go.id/eproc4;4.5u20220520;223;1;1;;4
301;LPSE Kabupaten Pasaman Barat;http://lpse.pasamanbaratkab.go.id/eproc4;4.5u20220613;301;1;1;;4
660;LPSE Kabupaten Pasangkayu;http://lpse.pasangkayukab.go.id/eproc4;4.5u20220216;660;1;1;;4
52;LPSE Kabupaten Paser;https://lpse.paserkab.go.id/eproc4;4.5u20220708;52;1;1;;4
380;LPSE Kabupaten Pasuruan;https://lpse.pasuruankab.go.id/eproc4;4.5u20220705;380;1;1;;4
334;LPSE Kabupaten Pati;http://lpsepatikab.org/eproc4;4.5u20220620;334;1;1;;4
785;LPSE Kabupaten Pegunungan Arfak;http://103.170.89.69/eproc4;4.5u20220715;785;1;1;;4
1044;LPSE Kabupaten Pegunungan Bintang;https://lpse.pegbintangkab.go.id/eproc4;4.5u20220708;754;1;1;;4
202;LPSE Kabupaten Pekalongan;https://lpse.pekalongankab.go.id/eproc4;4.5u20220801;202;1;1;;4
254;LPSE Kabupaten Pelalawan;http://lpse.pelalawankab.go.id/eproc4;4.4u20220601;254;1;1;;4
90;LPSE Kabupaten Pemalang;https://lpse.pemalangkab.go.id/eproc4;4.4u20220601;90;1;1;;4
264;LPSE Kabupaten Penajam Paser Utara;https://lpse.penajamkab.go.id/eproc4;4.4u20211216;264;1;1;;4
661;LPSE Kabupaten Penukal Abab Lematang Ilir;http://lpse.palikab.go.id/eproc4;4.5u20220719;661;1;1;;4
274;LPSE Kabupaten Pesawaran;http://lpse.pesawarankab.go.id/eproc4;4.5u20220509;274;1;1;;4
723;LPSE Kabupaten Pesisir Barat;https://lpse.pesisirbaratkab.go.id/eproc4;4.5u20220705;723;1;1;;4
599;LPSE Kabupaten Pesisir Selatan;http://lpse.pesisirselatankab.go.id/eproc4;4.5u20220420;599;1;1;;4
565;LPSE Kabupaten Pidie;http://lpse.pidiekab.go.id/eproc4;4.5u20220420;565;1;1;;4
595;LPSE Kabupaten Pidie Jaya;http://lpse.pidiekab.go.id/eproc4;4.5u20220420;565;1;1;;4
206;LPSE Kabupaten Pinrang;http://lpse.pinrangkab.go.id/eproc4;4.5u20220708;206;1;1;;4
325;LPSE Kabupaten Pohuwato;https://lpse.pohuwatokab.go.id/eproc4;4.4u20220525;325;1;1;;4
281;LPSE Kabupaten Polewali Mandar;http://lpse.polmankab.go.id/eproc4;4.5u20220721;281;1;1;;4
360;LPSE Kabupaten Ponorogo;https://lpse.ponorogo.go.id/eproc4;4.5u20220804;360;1;1;;4
586;LPSE Kabupaten Poso;https://lpse.posokab.go.id/eproc4;4.4u20220601;586;1;1;;4
337;LPSE Kabupaten Pringsewu;https://lpse.pringsewukab.go.id/eproc4;4.5u20220708;337;1;1;;4
319;LPSE Kabupaten Probolinggo;https://lpse.probolinggokab.go.id/eproc4;4.5u20220721;319;1;1;;4
483;LPSE Kabupaten Pulang Pisau;http://lpse.pulangpisaukab.go.id/eproc4;4.4u20220509;483;1;1;;4
477;LPSE Kabupaten Pulau Morotai;http://lpse.pulaumorotaikab.go.id/eproc4;4.5u20220708;477;1;1;;4
726;LPSE Kabupaten Pulau Taliabu;http://103.60.181.134/eproc4;4.5u20220708;726;1;1;;4
1042;LPSE Kabupaten Puncak;http://lpse.puncakkab.go.id/eproc4;4.4u20220525;755;1;1;;4
695;LPSE Kabupaten Puncak Jaya;http://lpse.puncakjayakab.go.id/eproc4;4.3u20191009;695;1;1;;4
140;LPSE Kabupaten Purbalingga;https://lpse.purbalinggakab.go.id/eproc4;4.5u20220801-CA;140;1;1;;4
667;LPSE Kabupaten Purwakarta;http://lpse.purwakartakab.go.id/eproc4;4.5u20220705;667;1;1;;4
146;LPSE Kabupaten Purworejo;https://lpse.purworejokab.go.id/eproc4;4.5u20220719;146;1;1;;4
607;LPSE Kabupaten Raja Ampat;https://lpse.rajaampatkab.go.id/eproc4;4.5u20220613;607;1;1;;4
390;LPSE Kabupaten Rejang Lebong;https://lpse.rejanglebongkab.go.id/eproc4;4.5u20220721;390;0;1;;4
375;LPSE Kabupaten Rembang;http://lpse.rembangkab.go.id/eproc4;4.4u20220601;375;1;1;;4
484;LPSE Kabupaten Rokan Hilir;https://lpse.rohilkab.go.id/eproc4;4.4u20220525;484;1;1;;4
283;LPSE Kabupaten Rokan Hulu;http://lpse.rokanhulukab.go.id/eproc4;4.5u20220407;283;1;1;;4
473;LPSE Kabupaten Rote Ndao;https://lpse.rotendaokab.go.id/eproc4;4.5u20220705;473;1;1;;4
617;LPSE Kabupaten Sabu Raijua;http://lpse.saburaijuakab.go.id/eproc4;4.5u20220509;617;1;1;;4
354;LPSE Kabupaten Sambas;http://lpse.sambas.go.id/eproc4;4.4u20220509;354;1;1;;4
342;LPSE Kabupaten Samosir;http://lpse.samosirkab.go.id/eproc4;4.5u20220708;342;1;1;;4
413;LPSE Kabupaten Sampang;http://lpse.sampangkab.go.id/eproc4;4.5u20220620;413;1;1;;4
298;LPSE Kabupaten Sanggau;http://lpse.sanggau.go.id/eproc4;4.5u20220801;298;1;1;;4
749;LPSE Kabupaten Sarmi;http://lpse.sarmikab.go.id/eproc4;4.5u20220420;749;1;1;;4
230;LPSE Kabupaten Sarolangun;https://lpse.sarolangunkab.go.id/eproc4;4.5u20220628;230;1;1;;4
175;LPSE Kabupaten Sekadau;http://lpse.sekadaukab.go.id/eproc4;4.5u20220721;175;1;1;;4
564;LPSE Kabupaten Seluma;https://lpse.selumakab.go.id/eproc4;4.5u20220705;564;0;1;;4
32;LPSE Kabupaten Semarang;http://lpse.semarangkab.go.id/eproc4;4.4u20220601;32;1;1;;4
706;LPSE Kabupaten Seram Bagian Barat;https://lpse.sbbkab.go.id/eproc4;4.5u20220620;706;1;1;;4
694;LPSE Kabupaten Seram Bagian Timur;http://lpse.serambagiantimurkab.go.id/eproc4;4.4u20211203;694;1;1;;4
245;LPSE Kabupaten Serang;http://lpse.serangkab.go.id/eproc4;4.4u20220601;245;1;1;;4
378;LPSE Kabupaten Serdang Bedagai;https://lpse.serdangbedagaikab.go.id/eproc4;4.5u20220708;378;1;1;;4
336;LPSE Kabupaten Seruyan;http://lpse.seruyankab.go.id/eproc4;4.5u20220708;336;0;1;;4
309;LPSE Kabupaten Siak;https://lpse.siakkab.go.id/eproc4;4.5u20220721;309;1;1;;4
294;LPSE Kabupaten Siau Tagulandang Biaro;http://lpse.sitarokab.go.id/eproc4;4.4u20210221;294;1;1;;4
404;LPSE Kabupaten Sidenreng Rappang;http://lpse.sidrapkab.go.id/eproc4;4.5u20220620;404;1;1;;4
111;LPSE Kabupaten Sidoarjo;https://lpse.sidoarjokab.go.id/eproc4;4.5u20220804;111;1;1;;4
437;LPSE Kabupaten Sigi;http://lpse.sigikab.go.id/eproc4;4.4u20220420;437;1;1;;4
615;LPSE Kabupaten Sijunjung;http://lpse.sijunjung.go.id/eproc4;4.5u20220721;615;1;1;;4
611;LPSE Kabupaten Sikka;http://lpse.sikkakab.go.id/eproc4;4.5u20220613;611;1;1;;4
494;LPSE Kabupaten Simalungun;http://lpse.simalungunkab.go.id/eproc4;4.5u20220705;494;1;1;;4
383;LPSE Kabupaten Simeulue;http://lpse.simeuluekab.go.id/eproc4;4.5u20220520;383;1;1;;4
265;LPSE Kabupaten Sinjai;http://lpse.sinjaikab.go.id/eproc4;4.5u20220708;265;1;1;;4
345;LPSE Kabupaten Sintang;https://lpse.sintang.go.id/eproc4;4.5u20220708;345;1;1;;4
246;LPSE Kabupaten Situbondo;http://lpse.situbondokab.go.id/eproc4;4.4u20220601;246;1;1;;4
54;LPSE Kabupaten Sleman;https://lpse.slemankab.go.id/eproc4;4.5u20220708;54;1;1;;4
608;LPSE Kabupaten Solok;http://lpse.solokkab.go.id/eproc4;4.5u20220708;608;1;1;;4
718;LPSE Kabupaten Solok Selatan;http://lpse.solselkab.go.id/eproc4;4.5u20220426;718;1;1;;4
521;LPSE Kabupaten Soppeng;http://lpse.soppeng.go.id/eproc4;4.5u20220708;521;1;1;;4
1041;LPSE Kabupaten Sorong;http://lpse.sorongkab.go.id/eproc4;4.5u20220310;747;1;1;;4
693;LPSE Kabupaten Sorong Selatan;http://lpse.sorongselatankab.go.id/eproc4;4.5u20220519;693;1;1;;4
228;LPSE Kabupaten Sragen;http://lpse.sragenkab.go.id/eproc4;4.4u20220601;228;1;1;;4
710;LPSE Kabupaten Subang;https://lpse.subang.go.id/eproc4;4.5u20220708;710;1;1;;4
609;LPSE Kabupaten Sukabumi;http://lpse.sukabumikab.go.id/eproc4;4.4u20220509;609;1;1;;4
414;LPSE Kabupaten Sukamara;https://lpse.sukamarakab.go.id/eproc4;4.5u20220804;414;1;1;;4
160;LPSE Kabupaten Sukoharjo;https://lpse.sukoharjokab.go.id/eproc4;4.5u20220801;160;1;1;;4
715;LPSE Kabupaten Sula;http://lpse.kepulauansulakab.go.id/eproc4;4.4u20220601;715;1;1;;4
457;LPSE Kabupaten Sumba Barat;http://lpse.sumbabaratkab.go.id/eproc4;4.4u20210618;457;1;1;;4
561;LPSE Kabupaten Sumba Barat Daya;http://lpse.sbdkab.go.id/eproc4;4.5u20220705;561;1;1;;4
562;LPSE Kabupaten Sumba Tengah;http://lpse.sumbatengahkab.net/eproc4;4.5u20220216;562;1;1;;4
612;LPSE Kabupaten Sumba Timur;http://lpse.sumbatimurkab.go.id/eproc4;4.4u20220601;612;1;1;;4
222;LPSE Kabupaten Sumbawa;http://lpse.sumbawakab.go.id/eproc4;4.5u20220708;222;1;1;;4
133;LPSE Kabupaten Sumbawa Barat;http://lpse.sumbawabaratkab.go.id/eproc4;4.4u20220601;133;1;1;;4
432;LPSE Kabupaten Sumedang;http://lpse.sumedangkab.go.id/eproc4;4.5u20220705;432;1;1;;4
248;LPSE Kabupaten Sumenep;http://lpse.sumenepkab.go.id/eproc4;4.5u20220715;248;1;1;;4
752;LPSE Kabupaten Supiori;https://lpse.supiorikab.go.id/eproc4;4.5u20220708;752;1;1;;4
59;LPSE Kabupaten Tabalong;http://lpse.tabalongkab.go.id/eproc4;4.5u20220801;59;1;1;;4
504;LPSE Kabupaten Tabanan;https://lpse.tabanankab.go.id/eproc4;4.5u20220708;504;1;1;;4
643;LPSE Kabupaten Takalar;http://lpse.takalarkab.go.id/eproc4;4.5u20220623;643;1;1;;4
665;LPSE Kabupaten Talaud;http://lpse.talaudkab.go.id/eproc4;4.5u20220705;665;1;1;;4
1043;LPSE Kabupaten Tambrauw;http://36.91.152.66/eproc4;4.4u20220525;584;1;1;;4
594;LPSE Kabupaten Tana Tidung;http://lpse.tanatidungkab.go.id/eproc4;4.5u20220715;594;1;1;;4
622;LPSE Kabupaten Tana Toraja;http://36.95.246.107/eproc4;4.5u20220708;622;0;1;;4
317;LPSE Kabupaten Tanah Bumbu;http://lpse.tanahbumbukab.go.id/eproc4;4.5u20220401;317;1;1;;4
157;LPSE Kabupaten Tanah Datar;http://lpse.tanahdatar.go.id/eproc4;4.4u20220601;157;1;1;;4
172;LPSE Kabupaten Tanah Laut;https://lpse.tanahlautkab.go.id/eproc4;4.5u20220721;172;1;1;;4
333;LPSE Kabupaten Tangerang;https://lpse.tangerangkab.go.id/eproc4;4.5u20220715;333;1;1;;4
476;LPSE Kabupaten Tanggamus;http://lpse.tanggamus.go.id/eproc4;4.5u20220719;476;1;1;;4
290;LPSE Kabupaten Tanjung Jabung Barat;http://lpse.tanjabbarkab.go.id/eproc4;4.4u20211231;290;1;1;;4
331;LPSE Kabupaten Tanjung Jabung Timur;http://lpse.tanjabtimkab.go.id/eproc4;4.5u20220705;331;1;1;;4
597;LPSE Kabupaten Tapanuli Selatan;https://lpse.tapselkab.go.id/eproc4;4.4u20220525;597;1;1;;4
652;LPSE Kabupaten Tapanuli Tengah;http://lpse.tapteng.go.id/eproc4;4.5u20220721;652;1;1;;4
277;LPSE Kabupaten Tapanuli Utara;http://lpse.taputkab.go.id/eproc4;4.5u20220705;277;1;1;;4
177;LPSE Kabupaten Tapin;http://lpse.tapinkab.go.id/eproc4;4.5u20220721;177;1;1;;4
332;LPSE Kabupaten Tasikmalaya;http://lpse.tasikmalayakab.go.id/eproc4;4.5u20220801;332;1;1;;4
326;LPSE Kabupaten Tebo;http://lpse.tebokab.go.id/eproc4;4.5u20220628;326;1;1;;4
287;LPSE Kabupaten Tegal;http://lpse.tegalkab.go.id/eproc4;4.4u20220420;287;1;1;;4
731;LPSE Kabupaten Teluk Bintuni;http://lpse.telukbintunikab.go.id/eproc4;4.5u20220414;731;1;1;;4
739;LPSE Kabupaten Teluk Wondama;http://103.60.180.250/eproc4;4.5u20220721;739;1;1;;4
138;LPSE Kabupaten Temanggung;http://lpse.temanggungkab.go.id/eproc4;4.5u20220520;138;1;1;;4
507;LPSE Kabupaten Timor Tengah Selatan;http://lpse.ttskab.go.id/eproc4;4.5u20220620;507;1;1;;4
681;LPSE Kabupaten Timor Tengah Utara;http://lpse.ttukab.go.id/eproc4;4.4u20220601;681;1;1;;4
558;LPSE Kabupaten Toba;http://lpse.tobakab.go.id/eproc4;4.5u20220705;558;1;1;;4
187;LPSE Kabupaten Tojo Una-una;http://lpse.tojounauna.go.id/eproc4;4.5u20220426;187;1;1;;4
1047;LPSE Kabupaten Tolikara;https://lpse.tolikarakab.go.id/eproc4;4.5u20220620;780;1;1;;4
511;LPSE Kabupaten Tolitoli;https://lpse.tolitolikab.go.id/eproc4;4.5u20220405;511;1;1;;4
640;LPSE Kabupaten Toraja Utara;http://lpse.torajautarakab.go.id/eproc4;4.5u20220721;640;0;1;;4
391;LPSE Kabupaten Trenggalek;http://lpse.trenggalekkab.go.id/eproc4;4.5u20220705;391;1;1;;4
415;LPSE Kabupaten Tuban;https://lpse.tubankab.go.id/eproc4;4.5u20220721;415;1;1;;4
394;LPSE Kabupaten Tulang Bawang;https://spse.lkpp.go.id/eproc4;4.5u20220721;802;1;1;;4
486;LPSE Kabupaten Tulang Bawang Barat;https://lpse.tulangbawangbaratkab.go.id/eproc4;4.5u20220705;486;1;1;;4
449;LPSE Kabupaten Tulungagung;http://lpse.tulungagung.go.id/eproc4;4.5u20220804;449;1;1;;4
335;LPSE Kabupaten Wajo;https://lpse-wajokab.go.id/eproc4;4.5u20220721;335;1;1;;4
448;LPSE Kabupaten Wakatobi;https://lpse.wakatobikab.go.id/eproc4;4.5u20220721;448;1;1;;4
629;LPSE Kabupaten Way Kanan;https://lpse.waykanankab.go.id/eproc4;4.5u20220705;629;1;1;;4
314;LPSE Kabupaten Wonogiri;https://lpse.wonogirikab.go.id/eproc4;4.5u20220721;314;1;1;;4
220;LPSE Kabupaten Wonosobo;http://lpse.wonosobokab.go.id/eproc4;4.4u20220525;220;1;1;;4
696;LPSE Kabupaten Yalimo;http://lpse.yalimokab.go.id/eproc4;4.3u20191009;696;1;0;;4
670;LPSE Kejaksaan Agung Republik Indonesia;http://lpse.kejaksaan.go.id/eproc4;4.4u20220509;670;1;1;;3
65;LPSE Kementerian Agraria dan Tata Ruang/BPN;https://lpse.atrbpn.go.id/eproc4;4.5u20220721;65;1;1;;1
243;LPSE Kementerian Desa, Pembangunan Daerah Tertinggal Dan Transmigrasi;http://lpse.kemendesa.go.id/eproc4;4.4u20211022;243;1;1;;1
47;LPSE Kementerian Kesehatan RI;https://lpse.kemkes.go.id/eproc4;4.5u20220804;47;1;1;;1
194;LPSE Kementerian Ketenagakerjaan;https://lpse.kemnaker.go.id/eproc4;4.4u20220601;194;1;1;;1
522;LPSE Kementerian Koordinator Bidang Politik, Hukum, dan Keamanan;https://lpse.polkam.go.id/eproc4;4.4u20220601;522;1;1;;1
740;LPSE Kementerian Pariwisata dan Ekonomi Kreatif;https://lpse.kemenparekraf.go.id/eproc4;4.5u20220721;386;1;1;;1
366;LPSE Kementerian Pendayagunaan Aparatur Negara dan Reformasi Birokrasi;https://lpse.menpan.go.id/eproc4;4.4u20220601;366;1;1;;1
273;LPSE Kementerian Riset dan Teknologi;https://lpse.ristekdikti.go.id/eproc4;4.5u20220216;273;1;1;;1
654;LPSE Kota Ambon;http://lpse.ambon.go.id/eproc4;4.5u20220721;654;1;1;;4
316;LPSE Kota Balikpapan;http://lpse.balikpapan.go.id/eproc4;4.4u20220601;316;1;1;;4
20;LPSE Kota Banda Aceh;https://lpse.bandaacehkota.go.id/eproc4;4.5u20220613;20;1;1;;4
193;LPSE Kota Bandar Lampung;https://lpse.bandarlampungkota.go.id/eproc4;4.5u20220414;193;1;1;;4
260;LPSE Kota Bandung;http://lpse.bandung.go.id/eproc4;4.5u20220801;260;1;1;;4
428;LPSE Kota Banjar;http://lpse.banjarkota.go.id/eproc4;4.5u20220708;428;1;1;;4
23;LPSE Kota Banjarbaru;https://lpse.banjarbarukota.go.id/eproc4;4.5u20220801;23;0;1;;4
24;LPSE Kota Banjarmasin;https://lpse.banjarmasinkota.go.id/eproc4;4.5u20220721;24;1;1;;4
26;LPSE Kota Batam;https://lpse.batam.go.id/eproc4;4.5u20220721;26;1;1;;4
201;LPSE Kota Batu;http://lpse.batukota.go.id/eproc4;4.5u20220620;201;1;1;;4
405;LPSE Kota Baubau;http://lpse.baubaukota.go.id/eproc4;4.5u20220525;405;1;1;;4
359;LPSE Kota Bekasi;http://lpse.bekasikota.go.id/eproc4;4.5u20220801;359;1;1;;4
278;LPSE Kota Bengkulu;http://lpse.bengkulukota.go.id/eproc4;4.5u20220801;278;1;1;;4
464;LPSE Kota Bima;https://lpse.bimakota.go.id/eproc4;4.5u20220801;464;0;1;;4
598;LPSE Kota Binjai;https://lpse.binjaikota.go.id/eproc4;4.5u20220721;598;0;1;;4
329;LPSE Kota Bitung;http://lpse.bitungkota.go.id/eproc4;4.4u20220601;329;1;1;;4
205;LPSE Kota Blitar;http://lpse.blitarkota.go.id/eproc4;4.5u20220708;205;1;1;;4
163;LPSE Kota Bogor;https://eproc.kotabogor.go.id/eproc4;4.5u20220801;163;1;1;;4
312;LPSE Kota Bontang;http://lpse.bontangkota.go.id/eproc4;4.5u20220721;312;1;1;;4
297;LPSE Kota Bukittinggi;http://lpse.bukittinggikota.go.id/eproc4;4.5u20220705;297;1;1;;4
318;LPSE Kota Cilegon;http://lpse.cilegon.go.id/eproc4;4.5u20220801;318;1;1;;4
299;LPSE Kota Cimahi;http://lpse.cimahikota.go.id/eproc4;4.5u20220513;299;1;1;;4
503;LPSE Kota Cirebon;https://lpse.jabarprov.go.id/eproc4;4.5u20220721;14;1;1;;4
17;LPSE Kota Denpasar;https://eproc.denpasarkota.go.id/eproc4;4.5u20220721;17;1;1;;4
34;LPSE Kota Depok;https://lpse.depok.go.id/eproc4;4.5u20220804;34;1;1;;4
313;LPSE Kota Dumai;https://lpse.dumaikota.go.id/eproc4;4.4u20220601;313;1;1;;4
685;LPSE Kota Gorontalo;https://lpse.gorontalokota.go.id/eproc4;4.4u20220222;685;1;1;;4
478;LPSE Kota Gunungsitoli;https://lpse.gunungsitolikota.go.id/eproc4;4.5u20220715;478;1;1;;4
259;LPSE Kota Jambi;http://lpse.jambikota.go.id/eproc4;4.5u20220721;259;1;1;;4
613;LPSE Kota Jayapura;http://lpse.jayapurakota.go.id/eproc4;4.5u20220708;613;0;1;;4
590;LPSE Kota Kediri;http://lpse.kedirikota.go.id/eproc4;4.5u20220420;590;1;1;;4
571;LPSE Kota Kendari;https://lpse.kendarikota.net/eproc4;4.4u20211231;571;1;1;;4
180;LPSE Kota Kotamobagu;https://lpse.kotamobagukota.go.id/eproc4;4.4u20210715;180;1;1;;4
439;LPSE Kota Kupang;http://lpse.kupangkota.go.id/eproc4;4.5u20220721;439;1;1;;4
370;LPSE Kota Langsa;http://lpse.langsakota.go.id/eproc4;4.5u20220801;370;1;1;;4
261;LPSE Kota Lhokseumawe;http://lpse.lhokseumawekota.go.id/eproc4;4.4u20220324;261;1;1;;4
195;LPSE Kota Lubuklinggau;http://lpse.lubuklinggaukota.go.id/eproc4;4.5u20220708;195;1;1;;4
164;LPSE Kota Madiun;https://lpse.madiunkota.go.id/eproc4;4.5u20220613;164;1;1;;4
279;LPSE Kota Magelang;https://lpse.magelangkota.go.id/eproc4;4.4u20220601;279;1;1;;4
234;LPSE Kota Makassar;https://lpse.makassar.go.id/eproc4;4.5u20220801;234;1;1;;4
192;LPSE Kota Malang;https://lpse.malangkota.go.id/eproc4;4.5u20220708;192;1;1;;4
349;LPSE Kota Manado;http://lpse.manadokota.go.id/eproc4;4.4u20220222;349;1;1;;4
396;LPSE Kota Mataram;https://lpse.mataramkota.go.id/eproc4;4.4u20220601;396;1;1;;4
308;LPSE Kota Medan;http://lpse.pemkomedan.go.id/eproc4;4.4u20220420;308;1;1;;4
150;LPSE Kota Metro;http://lpse.metrokota.go.id/eproc4;4.5u20220721;150;1;1;;4
324;LPSE Kota Mojokerto;https://lpse.mojokertokota.go.id/eproc4;4.5u20220715;324;1;1;;4
624;LPSE Kota Padang;http://lpse.padang.go.id/eproc4;4.5u20220520;624;1;1;;4
714;LPSE Kota Padang Panjang;http://lpse.padangpanjang.go.id/eproc4;4.5u20220721;714;1;1;;4
523;LPSE Kota Padang Sidempuan;http://103.131.61.187/eproc4;4.5u20220715;523;1;1;;4
142;LPSE Kota Pagar Alam;http://lpse.pagaralamkota.go.id/eproc4;4.5u20220801;142;1;1;;4
372;LPSE Kota Palangkaraya;https://lpse.palangkaraya.go.id/eproc4;4.5u20220801;372;1;1;;4
251;LPSE Kota Palembang;https://lpse.palembang.go.id/eproc4;4.5u20220801;251;1;1;;4
347;LPSE Kota Palopo;http://lpse.palopokota.go.id/eproc4;4.5u20220613;347;1;1;;4
214;LPSE Kota Palu;http://lpse.palukota.go.id/eproc4;4.5u20220426;214;1;1;;4
96;LPSE Kota Pangkal Pinang;https://lpse.pangkalpinangkota.go.id/eproc4;4.5u20220721;96;1;1;;4
235;LPSE Kota Parepare;http://lpse.pareparekota.go.id/eproc4;4.5u20220801;235;1;1;;4
663;LPSE Kota Pariaman;http://lpse.pariamankota.go.id/eproc4;4.5u20220721;663;1;1;;4
419;LPSE Kota Pasuruan;https://lpse.pasuruankota.go.id/eproc4;4.5u20220620;419;1;1;;4
50;LPSE Kota Payakumbuh;http://lpse.payakumbuhkota.go.id/eproc4;4.5u20220708;50;1;1;;4
91;LPSE Kota Pekalongan;http://lpse.pekalongankota.go.id/eproc4;4.5u20220804;91;1;1;;4
19;LPSE Kota Pekanbaru;https://lpse.pekanbaru.go.id/eproc4;4.5u20220721;19;1;1;;4
526;LPSE Kota Pematangsiantar;http://203.176.182.190/eproc4;4.5u20220801;526;1;1;;4
62;LPSE Kota Pontianak;https://lpse.pontianakkota.go.id/eproc4;4.5u20220715;62;1;1;;4
102;LPSE Kota Prabumulih;http://lpse.kotaprabumulih.go.id/eproc4;4.5u20220705;102;1;1;;4
410;LPSE Kota Probolinggo;https://lpse.probolinggokota.go.id/eproc4;4.5u20220705;410;1;1;;4
